Finished: True Number of tries: 1920 Number of failures: 0 Number of results: 1920
UTF-8 String: 'ט'   , Hex: 0xd7 0x98
UTF-8 String: 'י'   , Hex: 0xd7 0x99
UTF-8 String: 'ך'   , Hex: 0xd7 0x9a
UTF-8 String: 'כ'   , Hex: 0xd7 0x9b
UTF-8 String: 'ל'   , Hex: 0xd7 0x9c
UTF-8 String: 'ם'   , Hex: 0xd7 0x9d
UTF-8 String: 'מ'   , Hex: 0xd7 0x9e
UTF-8 String: 'ן'   , Hex: 0xd7 0x9f
UTF-8 String: 'נ'   , Hex: 0xd7 0xa0
UTF-8 String: 'ס'   , Hex: 0xd7 0xa1
UTF-8 String: 'ע'   , Hex: 0xd7 0xa2
UTF-8 String: 'ף'   , Hex: 0xd7 0xa3
UTF-8 String: 'פ'   , Hex: 0xd7 0xa4
UTF-8 String: 'ץ'   , Hex: 0xd7 0xa5
UTF-8 String: 'צ'   , Hex: 0xd7 0xa6
UTF-8 String: 'ק'   , Hex: 0xd7 0xa7
UTF-8 String: 'ר'   , Hex: 0xd7 0xa8
UTF-8 String: 'ש'   , Hex: 0xd7 0xa9
UTF-8 String: 'ת'   , Hex: 0xd7 0xaa
UTF-8 String: '׫'   , Hex: 0xd7 0xab
UTF-8 String: '׬'   , Hex: 0xd7 0xac
UTF-8 String: '׭'   , Hex: 0xd7 0xad
UTF-8 String: '׮'   , Hex: 0xd7 0xae
UTF-8 String: 'ׯ'   , Hex: 0xd7 0xaf
UTF-8 String: 'װ'   , Hex: 0xd7 0xb0
UTF-8 String: 'ױ'   , Hex: 0xd7 0xb1
UTF-8 String: 'ײ'   , Hex: 0xd7 0xb2
UTF-8 String: '׳'   , Hex: 0xd7 0xb3
UTF-8 String: '״'   , Hex: 0xd7 0xb4
UTF-8 String: '׵'   , Hex: 0xd7 0xb5
UTF-8 String: '׶'   , Hex: 0xd7 0xb6
UTF-8 String: '׷'   , Hex: 0xd7 0xb7
UTF-8 String: '׸'   , Hex: 0xd7 0xb8
UTF-8 String: '׹'   , Hex: 0xd7 0xb9
UTF-8 String: '׺'   , Hex: 0xd7 0xba
UTF-8 String: '׻'   , Hex: 0xd7 0xbb
UTF-8 String: '׼'   , Hex: 0xd7 0xbc
UTF-8 String: '׽'   , Hex: 0xd7 0xbd
UTF-8 String: '׾'   , Hex: 0xd7 0xbe
UTF-8 String: '׿'   , Hex: 0xd7 0xbf
UTF-8 String: '؀'   , Hex: 0xd8 0x80
UTF-8 String: '؁'   , Hex: 0xd8 0x81
UTF-8 String: '؂'   , Hex: 0xd8 0x82
UTF-8 String: '؃'   , Hex: 0xd8 0x83
UTF-8 String: '؄'   , Hex: 0xd8 0x84
UTF-8 String: '؅'   , Hex: 0xd8 0x85
UTF-8 String: '؆'   , Hex: 0xd8 0x86
UTF-8 String: '؇'   , Hex: 0xd8 0x87
UTF-8 String: '؈'   , Hex: 0xd8 0x88
UTF-8 String: '؉'   , Hex: 0xd8 0x89
UTF-8 String: '؊'   , Hex: 0xd8 0x8a
UTF-8 String: '؋'   , Hex: 0xd8 0x8b
UTF-8 String: '،'   , Hex: 0xd8 0x8c
UTF-8 String: '؍'   , Hex: 0xd8 0x8d
UTF-8 String: '؎'   , Hex: 0xd8 0x8e
UTF-8 String: '؏'   , Hex: 0xd8 0x8f
UTF-8 String: 'ؐ'   , Hex: 0xd8 0x90
UTF-8 String: 'ؑ'   , Hex: 0xd8 0x91
UTF-8 String: 'ؒ'   , Hex: 0xd8 0x92
UTF-8 String: 'ؓ'   , Hex: 0xd8 0x93
UTF-8 String: 'ؔ'   , Hex: 0xd8 0x94
UTF-8 String: 'ؕ'   , Hex: 0xd8 0x95
UTF-8 String: 'ؖ'   , Hex: 0xd8 0x96
UTF-8 String: 'ؗ'   , Hex: 0xd8 0x97
UTF-8 String: 'ؘ'   , Hex: 0xd8 0x98
UTF-8 String: 'ؙ'   , Hex: 0xd8 0x99
UTF-8 String: 'ؚ'   , Hex: 0xd8 0x9a
UTF-8 String: '؛'   , Hex: 0xd8 0x9b
UTF-8 String: '؜'   , Hex: 0xd8 0x9c
UTF-8 String: '؝'   , Hex: 0xd8 0x9d
UTF-8 String: '؞'   , Hex: 0xd8 0x9e
UTF-8 String: '؟'   , Hex: 0xd8 0x9f
UTF-8 String: 'ؠ'   , Hex: 0xd8 0xa0
UTF-8 String: 'ء'   , Hex: 0xd8 0xa1
UTF-8 String: 'آ'   , Hex: 0xd8 0xa2
UTF-8 String: 'أ'   , Hex: 0xd8 0xa3
UTF-8 String: 'ؤ'   , Hex: 0xd8 0xa4
UTF-8 String: 'إ'   , Hex: 0xd8 0xa5
UTF-8 String: 'ئ'   , Hex: 0xd8 0xa6
UTF-8 String: 'ا'   , Hex: 0xd8 0xa7
UTF-8 String: 'ب'   , Hex: 0xd8 0xa8
UTF-8 String: 'ة'   , Hex: 0xd8 0xa9
UTF-8 String: 'ت'   , Hex: 0xd8 0xaa
UTF-8 String: 'ث'   , Hex: 0xd8 0xab
UTF-8 String: 'ج'   , Hex: 0xd8 0xac
UTF-8 String: 'ح'   , Hex: 0xd8 0xad
UTF-8 String: 'خ'   , Hex: 0xd8 0xae
UTF-8 String: 'د'   , Hex: 0xd8 0xaf
UTF-8 String: 'ذ'   , Hex: 0xd8 0xb0
UTF-8 String: 'ر'   , Hex: 0xd8 0xb1
UTF-8 String: 'ز'   , Hex: 0xd8 0xb2
UTF-8 String: 'س'   , Hex: 0xd8 0xb3
UTF-8 String: 'ش'   , Hex: 0xd8 0xb4
UTF-8 String: 'ص'   , Hex: 0xd8 0xb5
UTF-8 String: 'ض'   , Hex: 0xd8 0xb6
UTF-8 String: 'ط'   , Hex: 0xd8 0xb7
UTF-8 String: 'ظ'   , Hex: 0xd8 0xb8
UTF-8 String: 'ع'   , Hex: 0xd8 0xb9
UTF-8 String: 'غ'   , Hex: 0xd8 0xba
UTF-8 String: 'ػ'   , Hex: 0xd8 0xbb
UTF-8 String: 'ؼ'   , Hex: 0xd8 0xbc
UTF-8 String: 'ؽ'   , Hex: 0xd8 0xbd
UTF-8 String: 'ؾ'   , Hex: 0xd8 0xbe
UTF-8 String: 'ؿ'   , Hex: 0xd8 0xbf
UTF-8 String: 'ـ'   , Hex: 0xd9 0x80
UTF-8 String: 'ف'   , Hex: 0xd9 0x81
UTF-8 String: 'ق'   , Hex: 0xd9 0x82
UTF-8 String: 'ك'   , Hex: 0xd9 0x83
UTF-8 String: 'ل'   , Hex: 0xd9 0x84
UTF-8 String: 'م'   , Hex: 0xd9 0x85
UTF-8 String: 'ن'   , Hex: 0xd9 0x86
UTF-8 String: 'ه'   , Hex: 0xd9 0x87
UTF-8 String: 'و'   , Hex: 0xd9 0x88
UTF-8 String: 'ى'   , Hex: 0xd9 0x89
UTF-8 String: 'ي'   , Hex: 0xd9 0x8a
UTF-8 String: 'ً'   , Hex: 0xd9 0x8b
UTF-8 String: 'ٌ'   , Hex: 0xd9 0x8c
UTF-8 String: 'ٍ'   , Hex: 0xd9 0x8d
UTF-8 String: 'َ'   , Hex: 0xd9 0x8e
UTF-8 String: 'ُ'   , Hex: 0xd9 0x8f
UTF-8 String: 'ِ'   , Hex: 0xd9 0x90
UTF-8 String: 'ّ'   , Hex: 0xd9 0x91
UTF-8 String: 'ْ'   , Hex: 0xd9 0x92
UTF-8 String: 'ٓ'   , Hex: 0xd9 0x93
UTF-8 String: 'ٔ'   , Hex: 0xd9 0x94
UTF-8 String: 'ٕ'   , Hex: 0xd9 0x95
UTF-8 String: 'ٖ'   , Hex: 0xd9 0x96
UTF-8 String: 'ٗ'   , Hex: 0xd9 0x97
UTF-8 String: '٘'   , Hex: 0xd9 0x98
UTF-8 String: 'ٙ'   , Hex: 0xd9 0x99
UTF-8 String: 'ٚ'   , Hex: 0xd9 0x9a
UTF-8 String: 'ٛ'   , Hex: 0xd9 0x9b
UTF-8 String: 'ٜ'   , Hex: 0xd9 0x9c
UTF-8 String: 'ٝ'   , Hex: 0xd9 0x9d
UTF-8 String: 'ٞ'   , Hex: 0xd9 0x9e
UTF-8 String: 'ٟ'   , Hex: 0xd9 0x9f
UTF-8 String: '٠'   , Hex: 0xd9 0xa0
UTF-8 String: '١'   , Hex: 0xd9 0xa1
UTF-8 String: '٢'   , Hex: 0xd9 0xa2
UTF-8 String: '٣'   , Hex: 0xd9 0xa3
UTF-8 String: '٤'   , Hex: 0xd9 0xa4
UTF-8 String: '٥'   , Hex: 0xd9 0xa5
UTF-8 String: '٦'   , Hex: 0xd9 0xa6
UTF-8 String: '٧'   , Hex: 0xd9 0xa7
UTF-8 String: '٨'   , Hex: 0xd9 0xa8
UTF-8 String: '٩'   , Hex: 0xd9 0xa9
UTF-8 String: '٪'   , Hex: 0xd9 0xaa
UTF-8 String: '٫'   , Hex: 0xd9 0xab
UTF-8 String: '٬'   , Hex: 0xd9 0xac
UTF-8 String: '٭'   , Hex: 0xd9 0xad
UTF-8 String: 'ٮ'   , Hex: 0xd9 0xae
UTF-8 String: 'ٯ'   , Hex: 0xd9 0xaf
UTF-8 String: 'ٰ'   , Hex: 0xd9 0xb0
UTF-8 String: 'ٱ'   , Hex: 0xd9 0xb1
UTF-8 String: 'ٲ'   , Hex: 0xd9 0xb2
UTF-8 String: 'ٳ'   , Hex: 0xd9 0xb3
UTF-8 String: 'ٴ'   , Hex: 0xd9 0xb4
UTF-8 String: 'ٵ'   , Hex: 0xd9 0xb5
UTF-8 String: 'ٶ'   , Hex: 0xd9 0xb6
UTF-8 String: 'ٷ'   , Hex: 0xd9 0xb7
UTF-8 String: 'ٸ'   , Hex: 0xd9 0xb8
UTF-8 String: 'ٹ'   , Hex: 0xd9 0xb9
UTF-8 String: 'ٺ'   , Hex: 0xd9 0xba
UTF-8 String: 'ٻ'   , Hex: 0xd9 0xbb
UTF-8 String: 'ټ'   , Hex: 0xd9 0xbc
UTF-8 String: 'ٽ'   , Hex: 0xd9 0xbd
UTF-8 String: 'پ'   , Hex: 0xd9 0xbe
UTF-8 String: 'ٿ'   , Hex: 0xd9 0xbf
UTF-8 String: 'ڀ'   , Hex: 0xda 0x80
UTF-8 String: 'ځ'   , Hex: 0xda 0x81
UTF-8 String: 'ڂ'   , Hex: 0xda 0x82
UTF-8 String: 'ڃ'   , Hex: 0xda 0x83
UTF-8 String: 'ڄ'   , Hex: 0xda 0x84
UTF-8 String: 'څ'   , Hex: 0xda 0x85
UTF-8 String: 'چ'   , Hex: 0xda 0x86
UTF-8 String: 'ڇ'   , Hex: 0xda 0x87
UTF-8 String: 'ڈ'   , Hex: 0xda 0x88
UTF-8 String: 'ډ'   , Hex: 0xda 0x89
UTF-8 String: 'ڊ'   , Hex: 0xda 0x8a
UTF-8 String: 'ڋ'   , Hex: 0xda 0x8b
UTF-8 String: 'ڌ'   , Hex: 0xda 0x8c
UTF-8 String: 'ڍ'   , Hex: 0xda 0x8d
UTF-8 String: 'ڎ'   , Hex: 0xda 0x8e
UTF-8 String: 'ڏ'   , Hex: 0xda 0x8f
UTF-8 String: 'ڐ'   , Hex: 0xda 0x90
UTF-8 String: 'ڑ'   , Hex: 0xda 0x91
UTF-8 String: 'ڒ'   , Hex: 0xda 0x92
UTF-8 String: 'ړ'   , Hex: 0xda 0x93
UTF-8 String: 'ڔ'   , Hex: 0xda 0x94
UTF-8 String: 'ڕ'   , Hex: 0xda 0x95
UTF-8 String: 'ږ'   , Hex: 0xda 0x96
UTF-8 String: 'ڗ'   , Hex: 0xda 0x97
UTF-8 String: 'ژ'   , Hex: 0xda 0x98
UTF-8 String: 'ڙ'   , Hex: 0xda 0x99
UTF-8 String: 'ښ'   , Hex: 0xda 0x9a
UTF-8 String: 'ڛ'   , Hex: 0xda 0x9b
UTF-8 String: 'ڜ'   , Hex: 0xda 0x9c
UTF-8 String: 'ڝ'   , Hex: 0xda 0x9d
UTF-8 String: 'ڞ'   , Hex: 0xda 0x9e
UTF-8 String: 'ڟ'   , Hex: 0xda 0x9f
UTF-8 String: 'ڠ'   , Hex: 0xda 0xa0
UTF-8 String: 'ڡ'   , Hex: 0xda 0xa1
UTF-8 String: 'ڢ'   , Hex: 0xda 0xa2
UTF-8 String: 'ڣ'   , Hex: 0xda 0xa3
UTF-8 String: 'ڤ'   , Hex: 0xda 0xa4
UTF-8 String: 'ڥ'   , Hex: 0xda 0xa5
UTF-8 String: 'ڦ'   , Hex: 0xda 0xa6
UTF-8 String: 'ڧ'   , Hex: 0xda 0xa7
UTF-8 String: 'ڨ'   , Hex: 0xda 0xa8
UTF-8 String: 'ک'   , Hex: 0xda 0xa9
UTF-8 String: 'ڪ'   , Hex: 0xda 0xaa
UTF-8 String: 'ګ'   , Hex: 0xda 0xab
UTF-8 String: 'ڬ'   , Hex: 0xda 0xac
UTF-8 String: 'ڭ'   , Hex: 0xda 0xad
UTF-8 String: 'ڮ'   , Hex: 0xda 0xae
UTF-8 String: 'گ'   , Hex: 0xda 0xaf
UTF-8 String: 'ڰ'   , Hex: 0xda 0xb0
UTF-8 String: 'ڱ'   , Hex: 0xda 0xb1
UTF-8 String: 'ڲ'   , Hex: 0xda 0xb2
UTF-8 String: 'ڳ'   , Hex: 0xda 0xb3
UTF-8 String: 'ڴ'   , Hex: 0xda 0xb4
UTF-8 String: 'ڵ'   , Hex: 0xda 0xb5
UTF-8 String: 'ڶ'   , Hex: 0xda 0xb6
UTF-8 String: 'ڷ'   , Hex: 0xda 0xb7
UTF-8 String: 'ڸ'   , Hex: 0xda 0xb8
UTF-8 String: 'ڹ'   , Hex: 0xda 0xb9
UTF-8 String: 'ں'   , Hex: 0xda 0xba
UTF-8 String: 'ڻ'   , Hex: 0xda 0xbb
UTF-8 String: 'ڼ'   , Hex: 0xda 0xbc
UTF-8 String: 'ڽ'   , Hex: 0xda 0xbd
UTF-8 String: 'ھ'   , Hex: 0xda 0xbe
UTF-8 String: 'ڿ'   , Hex: 0xda 0xbf
UTF-8 String: 'ۀ'   , Hex: 0xdb 0x80
UTF-8 String: 'ہ'   , Hex: 0xdb 0x81
UTF-8 String: 'ۂ'   , Hex: 0xdb 0x82
UTF-8 String: 'ۃ'   , Hex: 0xdb 0x83
UTF-8 String: 'ۄ'   , Hex: 0xdb 0x84
UTF-8 String: 'ۅ'   , Hex: 0xdb 0x85
UTF-8 String: 'ۆ'   , Hex: 0xdb 0x86
UTF-8 String: 'ۇ'   , Hex: 0xdb 0x87
UTF-8 String: 'ۈ'   , Hex: 0xdb 0x88
UTF-8 String: 'ۉ'   , Hex: 0xdb 0x89
UTF-8 String: 'ۊ'   , Hex: 0xdb 0x8a
UTF-8 String: 'ۋ'   , Hex: 0xdb 0x8b
UTF-8 String: 'ی'   , Hex: 0xdb 0x8c
UTF-8 String: 'ۍ'   , Hex: 0xdb 0x8d
UTF-8 String: 'ێ'   , Hex: 0xdb 0x8e
UTF-8 String: 'ۏ'   , Hex: 0xdb 0x8f
UTF-8 String: 'ې'   , Hex: 0xdb 0x90
UTF-8 String: 'ۑ'   , Hex: 0xdb 0x91
UTF-8 String: 'ے'   , Hex: 0xdb 0x92
UTF-8 String: 'ۓ'   , Hex: 0xdb 0x93
UTF-8 String: '۔'   , Hex: 0xdb 0x94
UTF-8 String: 'ە'   , Hex: 0xdb 0x95
UTF-8 String: 'ۖ'   , Hex: 0xdb 0x96
UTF-8 String: 'ۗ'   , Hex: 0xdb 0x97
UTF-8 String: 'ۘ'   , Hex: 0xdb 0x98
UTF-8 String: 'ۙ'   , Hex: 0xdb 0x99
UTF-8 String: 'ۚ'   , Hex: 0xdb 0x9a
UTF-8 String: 'ۛ'   , Hex: 0xdb 0x9b
UTF-8 String: 'ۜ'   , Hex: 0xdb 0x9c
UTF-8 String: '۝'   , Hex: 0xdb 0x9d
UTF-8 String: '۞'   , Hex: 0xdb 0x9e
UTF-8 String: '۟'   , Hex: 0xdb 0x9f
UTF-8 String: '۠'   , Hex: 0xdb 0xa0
UTF-8 String: 'ۡ'   , Hex: 0xdb 0xa1
UTF-8 String: 'ۢ'   , Hex: 0xdb 0xa2
UTF-8 String: 'ۣ'   , Hex: 0xdb 0xa3
UTF-8 String: 'ۤ'   , Hex: 0xdb 0xa4
UTF-8 String: 'ۥ'   , Hex: 0xdb 0xa5
UTF-8 String: 'ۦ'   , Hex: 0xdb 0xa6
UTF-8 String: 'ۧ'   , Hex: 0xdb 0xa7
UTF-8 String: 'ۨ'   , Hex: 0xdb 0xa8
UTF-8 String: '۩'   , Hex: 0xdb 0xa9
UTF-8 String: '۪'   , Hex: 0xdb 0xaa
UTF-8 String: '۫'   , Hex: 0xdb 0xab
UTF-8 String: '۬'   , Hex: 0xdb 0xac
UTF-8 String: 'ۭ'   , Hex: 0xdb 0xad
UTF-8 String: 'ۮ'   , Hex: 0xdb 0xae
UTF-8 String: 'ۯ'   , Hex: 0xdb 0xaf
UTF-8 String: '۰'   , Hex: 0xdb 0xb0
UTF-8 String: '۱'   , Hex: 0xdb 0xb1
UTF-8 String: '۲'   , Hex: 0xdb 0xb2
UTF-8 String: '۳'   , Hex: 0xdb 0xb3
UTF-8 String: '۴'   , Hex: 0xdb 0xb4
UTF-8 String: '۵'   , Hex: 0xdb 0xb5
UTF-8 String: '۶'   , Hex: 0xdb 0xb6
UTF-8 String: '۷'   , Hex: 0xdb 0xb7
UTF-8 String: '۸'   , Hex: 0xdb 0xb8
UTF-8 String: '۹'   , Hex: 0xdb 0xb9
UTF-8 String: 'ۺ'   , Hex: 0xdb 0xba
UTF-8 String: 'ۻ'   , Hex: 0xdb 0xbb
UTF-8 String: 'ۼ'   , Hex: 0xdb 0xbc
UTF-8 String: '۽'   , Hex: 0xdb 0xbd
UTF-8 String: '۾'   , Hex: 0xdb 0xbe
UTF-8 String: 'ۿ'   , Hex: 0xdb 0xbf
UTF-8 String: '܀'   , Hex: 0xdc 0x80
UTF-8 String: '܁'   , Hex: 0xdc 0x81
UTF-8 String: '܂'   , Hex: 0xdc 0x82
UTF-8 String: '܃'   , Hex: 0xdc 0x83
UTF-8 String: '܄'   , Hex: 0xdc 0x84
UTF-8 String: '܅'   , Hex: 0xdc 0x85
UTF-8 String: '܆'   , Hex: 0xdc 0x86
UTF-8 String: '܇'   , Hex: 0xdc 0x87
UTF-8 String: '܈'   , Hex: 0xdc 0x88
UTF-8 String: '܉'   , Hex: 0xdc 0x89
UTF-8 String: '܊'   , Hex: 0xdc 0x8a
UTF-8 String: '܋'   , Hex: 0xdc 0x8b
UTF-8 String: '܌'   , Hex: 0xdc 0x8c
UTF-8 String: '܍'   , Hex: 0xdc 0x8d
UTF-8 String: '܎'   , Hex: 0xdc 0x8e
UTF-8 String: '܏'   , Hex: 0xdc 0x8f
UTF-8 String: 'ܐ'   , Hex: 0xdc 0x90
UTF-8 String: 'ܑ'   , Hex: 0xdc 0x91
UTF-8 String: 'ܒ'   , Hex: 0xdc 0x92
UTF-8 String: 'ܓ'   , Hex: 0xdc 0x93
UTF-8 String: 'ܔ'   , Hex: 0xdc 0x94
UTF-8 String: 'ܕ'   , Hex: 0xdc 0x95
UTF-8 String: 'ܖ'   , Hex: 0xdc 0x96
UTF-8 String: 'ܗ'   , Hex: 0xdc 0x97
UTF-8 String: 'ܘ'   , Hex: 0xdc 0x98
UTF-8 String: 'ܙ'   , Hex: 0xdc 0x99
UTF-8 String: 'ܚ'   , Hex: 0xdc 0x9a
UTF-8 String: 'ܛ'   , Hex: 0xdc 0x9b
UTF-8 String: 'ܜ'   , Hex: 0xdc 0x9c
UTF-8 String: 'ܝ'   , Hex: 0xdc 0x9d
UTF-8 String: 'ܞ'   , Hex: 0xdc 0x9e
UTF-8 String: 'ܟ'   , Hex: 0xdc 0x9f
UTF-8 String: 'ܠ'   , Hex: 0xdc 0xa0
UTF-8 String: 'ܡ'   , Hex: 0xdc 0xa1
UTF-8 String: 'ܢ'   , Hex: 0xdc 0xa2
UTF-8 String: 'ܣ'   , Hex: 0xdc 0xa3
UTF-8 String: 'ܤ'   , Hex: 0xdc 0xa4
UTF-8 String: 'ܥ'   , Hex: 0xdc 0xa5
UTF-8 String: 'ܦ'   , Hex: 0xdc 0xa6
UTF-8 String: 'ܧ'   , Hex: 0xdc 0xa7
UTF-8 String: 'ܨ'   , Hex: 0xdc 0xa8
UTF-8 String: 'ܩ'   , Hex: 0xdc 0xa9
UTF-8 String: 'ܪ'   , Hex: 0xdc 0xaa
UTF-8 String: 'ܫ'   , Hex: 0xdc 0xab
UTF-8 String: 'ܬ'   , Hex: 0xdc 0xac
UTF-8 String: 'ܭ'   , Hex: 0xdc 0xad
UTF-8 String: 'ܮ'   , Hex: 0xdc 0xae
UTF-8 String: 'ܯ'   , Hex: 0xdc 0xaf
UTF-8 String: 'ܰ'   , Hex: 0xdc 0xb0
UTF-8 String: 'ܱ'   , Hex: 0xdc 0xb1
UTF-8 String: 'ܲ'   , Hex: 0xdc 0xb2
UTF-8 String: 'ܳ'   , Hex: 0xdc 0xb3
UTF-8 String: 'ܴ'   , Hex: 0xdc 0xb4
UTF-8 String: 'ܵ'   , Hex: 0xdc 0xb5
UTF-8 String: 'ܶ'   , Hex: 0xdc 0xb6
UTF-8 String: 'ܷ'   , Hex: 0xdc 0xb7
UTF-8 String: 'ܸ'   , Hex: 0xdc 0xb8
UTF-8 String: 'ܹ'   , Hex: 0xdc 0xb9
UTF-8 String: 'ܺ'   , Hex: 0xdc 0xba
UTF-8 String: 'ܻ'   , Hex: 0xdc 0xbb
UTF-8 String: 'ܼ'   , Hex: 0xdc 0xbc
UTF-8 String: 'ܽ'   , Hex: 0xdc 0xbd
UTF-8 String: 'ܾ'   , Hex: 0xdc 0xbe
UTF-8 String: 'ܿ'   , Hex: 0xdc 0xbf
UTF-8 String: '݀'   , Hex: 0xdd 0x80
UTF-8 String: '݁'   , Hex: 0xdd 0x81
UTF-8 String: '݂'   , Hex: 0xdd 0x82
UTF-8 String: '݃'   , Hex: 0xdd 0x83
UTF-8 String: '݄'   , Hex: 0xdd 0x84
UTF-8 String: '݅'   , Hex: 0xdd 0x85
UTF-8 String: '݆'   , Hex: 0xdd 0x86
UTF-8 String: '݇'   , Hex: 0xdd 0x87
UTF-8 String: '݈'   , Hex: 0xdd 0x88
UTF-8 String: '݉'   , Hex: 0xdd 0x89
UTF-8 String: '݊'   , Hex: 0xdd 0x8a
UTF-8 String: '݋'   , Hex: 0xdd 0x8b
UTF-8 String: '݌'   , Hex: 0xdd 0x8c
UTF-8 String: 'ݍ'   , Hex: 0xdd 0x8d
UTF-8 String: 'ݎ'   , Hex: 0xdd 0x8e
UTF-8 String: 'ݏ'   , Hex: 0xdd 0x8f
UTF-8 String: 'ݐ'   , Hex: 0xdd 0x90
UTF-8 String: 'ݑ'   , Hex: 0xdd 0x91
UTF-8 String: 'ݒ'   , Hex: 0xdd 0x92
UTF-8 String: 'ݓ'   , Hex: 0xdd 0x93
UTF-8 String: 'ݔ'   , Hex: 0xdd 0x94
UTF-8 String: 'ݕ'   , Hex: 0xdd 0x95
UTF-8 String: 'ݖ'   , Hex: 0xdd 0x96
UTF-8 String: 'ݗ'   , Hex: 0xdd 0x97
UTF-8 String: 'ݘ'   , Hex: 0xdd 0x98
UTF-8 String: 'ݙ'   , Hex: 0xdd 0x99
UTF-8 String: 'ݚ'   , Hex: 0xdd 0x9a
UTF-8 String: 'ݛ'   , Hex: 0xdd 0x9b
UTF-8 String: 'ݜ'   , Hex: 0xdd 0x9c
UTF-8 String: 'ݝ'   , Hex: 0xdd 0x9d
UTF-8 String: 'ݞ'   , Hex: 0xdd 0x9e
UTF-8 String: 'ݟ'   , Hex: 0xdd 0x9f
UTF-8 String: 'ݠ'   , Hex: 0xdd 0xa0
UTF-8 String: 'ݡ'   , Hex: 0xdd 0xa1
UTF-8 String: 'ݢ'   , Hex: 0xdd 0xa2
UTF-8 String: 'ݣ'   , Hex: 0xdd 0xa3
UTF-8 String: 'ݤ'   , Hex: 0xdd 0xa4
UTF-8 String: 'ݥ'   , Hex: 0xdd 0xa5
UTF-8 String: 'ݦ'   , Hex: 0xdd 0xa6
UTF-8 String: 'ݧ'   , Hex: 0xdd 0xa7
UTF-8 String: 'ݨ'   , Hex: 0xdd 0xa8
UTF-8 String: 'ݩ'   , Hex: 0xdd 0xa9
UTF-8 String: 'ݪ'   , Hex: 0xdd 0xaa
UTF-8 String: 'ݫ'   , Hex: 0xdd 0xab
UTF-8 String: 'ݬ'   , Hex: 0xdd 0xac
UTF-8 String: 'ݭ'   , Hex: 0xdd 0xad
UTF-8 String: 'ݮ'   , Hex: 0xdd 0xae
UTF-8 String: 'ݯ'   , Hex: 0xdd 0xaf
UTF-8 String: 'ݰ'   , Hex: 0xdd 0xb0
UTF-8 String: 'ݱ'   , Hex: 0xdd 0xb1
UTF-8 String: 'ݲ'   , Hex: 0xdd 0xb2
UTF-8 String: 'ݳ'   , Hex: 0xdd 0xb3
UTF-8 String: 'ݴ'   , Hex: 0xdd 0xb4
UTF-8 String: 'ݵ'   , Hex: 0xdd 0xb5
UTF-8 String: 'ݶ'   , Hex: 0xdd 0xb6
UTF-8 String: 'ݷ'   , Hex: 0xdd 0xb7
UTF-8 String: 'ݸ'   , Hex: 0xdd 0xb8
UTF-8 String: 'ݹ'   , Hex: 0xdd 0xb9
UTF-8 String: 'ݺ'   , Hex: 0xdd 0xba
UTF-8 String: 'ݻ'   , Hex: 0xdd 0xbb
UTF-8 String: 'ݼ'   , Hex: 0xdd 0xbc
UTF-8 String: 'ݽ'   , Hex: 0xdd 0xbd
UTF-8 String: 'ݾ'   , Hex: 0xdd 0xbe
UTF-8 String: 'ݿ'   , Hex: 0xdd 0xbf
UTF-8 String: 'ހ'   , Hex: 0xde 0x80
UTF-8 String: 'ށ'   , Hex: 0xde 0x81
UTF-8 String: 'ނ'   , Hex: 0xde 0x82
UTF-8 String: 'ރ'   , Hex: 0xde 0x83
UTF-8 String: 'ބ'   , Hex: 0xde 0x84
UTF-8 String: 'ޅ'   , Hex: 0xde 0x85
UTF-8 String: 'ކ'   , Hex: 0xde 0x86
UTF-8 String: 'އ'   , Hex: 0xde 0x87
UTF-8 String: 'ވ'   , Hex: 0xde 0x88
UTF-8 String: 'މ'   , Hex: 0xde 0x89
UTF-8 String: 'ފ'   , Hex: 0xde 0x8a
UTF-8 String: 'ދ'   , Hex: 0xde 0x8b
UTF-8 String: 'ތ'   , Hex: 0xde 0x8c
UTF-8 String: 'ލ'   , Hex: 0xde 0x8d
UTF-8 String: 'ގ'   , Hex: 0xde 0x8e
UTF-8 String: 'ޏ'   , Hex: 0xde 0x8f
UTF-8 String: 'ސ'   , Hex: 0xde 0x90
UTF-8 String: 'ޑ'   , Hex: 0xde 0x91
UTF-8 String: 'ޒ'   , Hex: 0xde 0x92
UTF-8 String: 'ޓ'   , Hex: 0xde 0x93
UTF-8 String: 'ޔ'   , Hex: 0xde 0x94
UTF-8 String: 'ޕ'   , Hex: 0xde 0x95
UTF-8 String: 'ޖ'   , Hex: 0xde 0x96
UTF-8 String: 'ޗ'   , Hex: 0xde 0x97
UTF-8 String: 'ޘ'   , Hex: 0xde 0x98
UTF-8 String: 'ޙ'   , Hex: 0xde 0x99
UTF-8 String: 'ޚ'   , Hex: 0xde 0x9a
UTF-8 String: 'ޛ'   , Hex: 0xde 0x9b
UTF-8 String: 'ޜ'   , Hex: 0xde 0x9c
UTF-8 String: 'ޝ'   , Hex: 0xde 0x9d
UTF-8 String: 'ޞ'   , Hex: 0xde 0x9e
UTF-8 String: 'ޟ'   , Hex: 0xde 0x9f
UTF-8 String: 'ޠ'   , Hex: 0xde 0xa0
UTF-8 String: 'ޡ'   , Hex: 0xde 0xa1
UTF-8 String: 'ޢ'   , Hex: 0xde 0xa2
UTF-8 String: 'ޣ'   , Hex: 0xde 0xa3
